id,user_id,text,created_at,geo,place_name,coordinates,user_location,likes,retweets,followers,lang
_1271171430747705344,_860951083,E foi visto na Beth Cuscuz em Teresina 😂😂😂 https://t.co/3ESBqfQIBp,2020-06-11 20:04:20,None,,None,João Pessoa,2,0,63,pt
_1271963436969349120,_1419214812,quando chego na festa e ainda n to bebo eh assim https://t.co/bTJ6LIQsbO,2020-06-14 00:31:29,None,,None,rn,369,78,589,pt
_1228778214782357504,_189868631,Everyone should clean hands frequently to ward off infections. Glad to see hand sanitizers throughout @MunSecConf.… https://t.co/rwokemFcpo,2020-02-15 20:28:50,None,,None,Geneva  Switzerland,1672,497,1422758,en
_1228995197800984576,_189868631,Glad to see Sabri Boukadoum  Foreign Minister of #Algeria  at the @MunSecConf. We discussed 🇩🇿’s and African prepar… https://t.co/hHh7dsnXWW,2020-02-16 10:51:03,None,,None,Geneva  Switzerland,116,27,1422758,en
_1270937153917329408,_1103237332977639425,@TelanganaCMO This is gachibowli stadium how people r simply playing cricket take action on them https://t.co/SHvIRjb7hm,2020-06-11 04:33:25,None,,None,Hyderabad  India,0,0,1,en
_1271129424138629120,_1395172639,@NewsmeterFacts Many claiming this as Gacchibowli stadium hyd .. Factcheck plz https://t.co/Dv3mhEFJ87,2020-06-11 17:17:25,None,,None,hyderabad,0,1,32,en
_1259385599112470528,_1113747196099399680,#JammuAndKashmir | Indoor sports stadium at #Baramulla has been converted into a fully-equipped wellness center to… https://t.co/2zi7Q9tb3I,2020-05-10 07:31:39,None,,None,Jaipur  India,0,1,6952,en
_1252420840957730816,_2375182790,"Gachibowli Sports Tower turns Covid hospital

The 14-storyed Sports Tower at the Gachibowli Stadium was left unused… https://t.co/hgOoDDMitJ",2020-04-21 02:16:11,None,,None,Hyderabad  Telangana,426,49,552578,en
_1253761766787555335,_28635386,"Protesters at state Capitol are chanting ""Where's our flag?"" and pointing to the Capitol  saying it's a ""disgrace""… https://t.co/m2Cxs5WZUI",2020-04-24 19:04:33,None,,None,Madison  Wisconsin,626,214,26855,en
_1253766698349576200,_28635386,"Flying today:

East Wing: US flag and Wisconsin state flag

North Wing: POW-MIA flag

South Wing: US flag flown by… https://t.co/AoYAWQS8Y0",2020-04-24 19:24:09,None,,None,Madison  Wisconsin,92,16,26855,en
_1271107570233573376,_775925408,A prescription/ Advice circulating on SM  in the name of reputed Sir Ganga Ram Hospital  requesting @drharshvardhan… https://t.co/PBefkLYDK6,2020-06-11 15:50:35,None,,None,Delhi,4,1,7025,en
_1271784354352513026,_747457553940942849,#COVID19 testing to resume at Sir Ganga Ram Hospital https://t.co/svMByfcqOF,2020-06-13 12:39:53,None,,None,New Delhi  India,35,10,1368,tl
_1270649437111672838,_1218115722,দাবী: ছ'চিয়েল মিডিয়াত প্ৰচাৰ হৈ থকা এখন ফটো অনুসৰি গৃহ মন্ত্ৰালয়ৰ দ্বাৰা ৰে'ল আৰু বিমান যাত্ৰাৰ প্ৰতিবন্ধকতাৰ লগ… https://t.co/kbKyPz1MrA,2020-06-10 09:30:07,None,,None,Guwahati  India,1,0,10141,bn
_1010948912792784896,_902549414392193029,@rajaaaridamans पाकिस्तान कि मल्टी स्पेशियालीटी हॉस्पीटल https://t.co/tHANyTwHIY,2018-06-24 18:12:57,None,,None,bhind  madhya perdesh,0,0,1012,hi
_1270641032909123585,_1207634475254865921,दावा: सोशल मीडिया पर फैलाई जा रही एक फोटो में दावा किया जा रहा है कि गृह मंत्रालय द्वारा ट्रेन और हवाई यात्रा पर… https://t.co/C2v8PdYkOx,2020-06-10 08:56:44,None,,None,New Delhi,4607,1501,181186,hi
_1250473428257107969,_977839261,While all of us are getting restless about lockdown extension  these warriors barely get a decent place to rest or… https://t.co/c27O54kWGW,2020-04-15 17:17:52,None,,None,New Delhi  India,89,38,4902,en
_1248856578809188352,_1013117986482413568,#Indian Police on duty during Lock down... due to care for our India.... amid #COVID2019india #Coronafighters… https://t.co/UeiYSEIXEQ,2020-04-11 06:13:05,None,,None,India,37,8,16810,en
_1110844535989522432,_1102048952315195392,سياستدانون کو رحا کر رھي ھو ان غريب عوام کا حساب کون ديگا قانون صرف غريب عوام کو سزا ديني کيلئي بنايا گيا ھي پاکستا… https://t.co/dJOm9dDZLe,2019-03-27 10:02:30,None,,None,Kandhkot  Pakistan,8,0,302,ur
_1247872398143168514,_26059158,"In Spain  a doctor brought his guitar to the hospital  thinking he would sing to raise everyone's spirits.

Somethi… https://t.co/lrywDt4L0Y",2020-04-08 13:02:18,None,,None,Global,537,114,43243,en
_1270311779520765953,_1239520164699398145,[AHORA] Conferencia de prensa junto a Daniel Ferrante  Gabriel Battistella  Paula Zingoni y Laura Cordero para info… https://t.co/4ePHO45FcZ,2020-06-09 11:08:24,None,,None,Buenos Aires  Argentina,64,25,41958,es
_1256868393443098624,_3044753523,Taarifa ya Serikali kwa umma kuhusu masuala mbalimbali yanayohusu mapambano dhidi ya ugonjwa wa Corona (Covid-19).… https://t.co/6YJ5WPrRM2,2020-05-03 08:49:11,None,,None,Dodoma  Tanzania,242,54,103090,in
_1272092225002852358,_346303384,Update Infografis percepatan penanganan COVID-19 di Indonesia per tanggal 14 Juni 2020 Pukul 12.00 WIB.… https://t.co/xwnVNku9c5,2020-06-14 09:03:15,None,,None,Graha BNPB & INA DRTG,230,194,388921,in
_1169318930156007425,_873520646881513472,SEXTA FEIRA É DIA DO CAMPO DA PATY FICAR ASSIM ! 🇳🇱🇳🇱🇳🇱🎉🎉 https://t.co/1t6GSx0TXs,2019-09-04 18:38:52,None,,None,RJ  Cpx da Maré - N. Holanda,292,89,230214,pt
_1088800362847526913,_1083493813379891200,Festa de aniversário do #Daddinho: vai ter #bolo #dogao #pastel e pão com #mortadela #vemgente #ParabensProfHaddad https://t.co/wNXTmW1MAN,2019-01-25 14:06:50,None,,None,Brasil,5,1,1012,pt
_1269373780364754944,_36483808,#Pamathon Dímelo @JQuiles #elalfa  el #DYArmy activo https://t.co/xABPtc1A4w https://t.co/VrGVtaeE3j,2020-06-06 21:01:07,None,,None,Worldwide,2895,256,14273101,es
_1270110222074298368,_1647829928,Early in epidemic there were Qs whether people w/out symptoms could spread the disease. It is critically important… https://t.co/EQA5Hw8fpT,2020-06-08 21:47:29,None,,None,Univ California Santa Cruz,99,28,9952,en
_1270093309126438912,_1647829928,Protestors&amp;others: A negative test for COVID-19 does NOT RULE OUT INFECTION if you don't have symptoms (&amp; it's not… https://t.co/w3TxGHNJwY,2020-06-08 20:40:16,None,,None,Univ California Santa Cruz,292,148,9952,en
_1268494247944228864,_715271268061282304,https://t.co/XcGEEUda6g,2020-06-04 10:46:10,None,,None,Pontedera  Toscana,19,16,5626,und
_1235217967727681536,_794631618,A recent paper claims that #SARSCoV2 split into L and S strains with L leading to more severe #COVID19. This is mos… https://t.co/CJe4esmM4L,2020-03-04 14:58:07,None,,None,Basel  Switzerland,606,296,11814,en
_1257825352660877313,_224896427,I wanted to address the hypothesis put forward in Korber et al (https://t.co/ouM4IUyNrd) that the mutation in spike… https://t.co/15SQ7v8ig0,2020-05-06 00:11:47,None,,None,Seattle  WA,1731,841,306667,en
_1268539040053301249,_126955629,My full speech for the just-concluded State of the Nation Address can be obtained here: https://t.co/qvuISW0lyK,2020-06-04 13:44:10,None,,None,Uganda,1386,225,2138670,en
_1269903261689090058,_181491324,His Excellency @KagutaMuseveni will tomorrow  June 9th  preside over the National Heroes Day celebrations at State… https://t.co/SwsM3GQZmL,2020-06-08 08:05:05,None,,None,Uganda,779,146,188216,en
_1185034497521340416,_1155492654639198208,🤳🏻En La Pampa con @alferdez  feliz de vivir nuevamente este 17 de Octubre y fundamentalmente con la felicidad de sa… https://t.co/HtdLC7N0MI,2019-10-18 03:26:55,None,,None,,45,11,4156,es
_1156661710247403523,_3021616235,"Quando você canta o ""Parabéns pra Você"" sozinho porque todos seus amigos estão presos. https://t.co/zdeFYdKJRD",2019-07-31 20:23:36,None,,None,,781,125,37394,pt
_1038612643156779008,_137908875,Felicidad es compartir con los amigos los logros que con esfuerzo hemos obtenido juntos. A todos los amigos del Ver… https://t.co/rgyMNbnYCG,2018-09-09 02:18:45,None,,None,Bogotá  DC  Colombia,1740,213,2532203,es
_1260055335588573185,_65654004,📢 Nuestra Facultad de Medicina presenta un nuevo resumen de evidencia científica  en esta ocasión  sobre el Dióxido… https://t.co/LBPlqJM7i1,2020-05-12 03:52:57,None,,None,Quito. Ecuador,219,175,33166,es
_1269135532925173762,_23405846,#BreakingNews | Dawood Ibrahim dies of COVID-19 in Karachi: Sources https://t.co/BQUZtjEIZ3,2020-06-06 05:14:25,None,,None,India,5505,1677,577660,en
_1269164650056183808,_1943657282,Breaking News: Dawood Ibrahim dies of Covid-19 as per social media! https://t.co/eGVK1vKNpe,2020-06-06 07:10:07,None,,None,India 🇮🇳,41,31,4299,en
_1268945764413255680,_141584822,"𝗔𝘂𝗱𝗶𝗼

""Bhai (#Dawood) is fine &amp; Shakeel is also fine. No one has tested positive for #coronavirus. No one from our… https://t.co/tDSpkTt6m8",2020-06-05 16:40:20,None,,None,New Delhi,225,87,62090,en
_1268890119395848198,_141584822,Even as intelligence agencies report that #India's most wanted fugitive #DawoodIbrahim &amp; his wife have tested posit… https://t.co/1jvLYjLAoo,2020-06-05 12:59:13,None,,None,New Delhi,36,18,62090,en
_1263109814449778688,_306368276,Necesitamos del amor y la solidaridad de los pacientes recuperados de COVID19 para desarrollar los nuevos tratamien… https://t.co/ebUcVH8xz1,2020-05-20 14:10:21,None,,None,Calle 129 e/ 51 y 53. CP 1925,14,21,5963,es
_1261045000659501058,_453955367,A buen ritmo avanza el plan de expansión de energía  que mejorará las condiciones de prestación del servicio en la… https://t.co/QmWtgoZ96G,2020-05-14 21:25:31,None,,None,Cali  Colombia,16,7,102500,es
_1136705150876344320,_2987156301,Warmest wishes to Isithwalandwe/Seaparankoe Tata Andrew Mlangeni on the occasion of his 94th birthday. Tata Mlangen… https://t.co/EQovu9Lfml,2019-06-06 18:43:21,None,,None,South Africa,829,130,1836545,en
_1269264150305398784,_1174598995,With Jhb Executive Mayor Geoffrey Makhubo &amp; Nino Zama In Soweto on our way to Greet &amp; Drive ceremony in honour of T… https://t.co/PyXt6fD62m,2020-06-06 13:45:29,None,,None,Pretoria,254,20,532114,en
_1267887606626422784,_17813487,Barranquilleros se niegan a practicarse test de #COVID_19 y hacen bullying a trabajadores de la salud -… https://t.co/Iz9RrX1aK5,2020-06-02 18:35:36,None,,None,Colombia,399,141,9007766,es
_1267409377566158850,_34245009,#Correction कल मन की बात के प्रसारण के दौरान ये खबर चली कि भारत में कोरोना के एक करोड़ मरीज़ों का इलाज हुआ। ये मान… https://t.co/zgm1SwdjlG,2020-06-01 10:55:17,None,,None,India,1383,320,1539745,hi
_1239169726905044998,_39453212,Para kay VP Leni Robredo  sa halip na kalusugan  tila nagiging mas prayoridad daw ang public order sa ginagawang pa… https://t.co/uU4RjkDcFF,2020-03-15 12:41:00,None,,None,Philippines,1184,205,5858214,tl
_1263233890392715264,_980761908864274432,"Successful exchange with @DrTedros who commends #Madagascar’s efforts in the fight against #Covid19.
@WHO will sign… https://t.co/fyYpjT6L7g",2020-05-20 22:23:23,None,,None,Antananarivo,1839,585,108904,en
_1258954657474494464,_1083152774106370048,Avispones gigantes tienen azotados a los habitantes de EeUu.. https://t.co/h89F4lHrl7,2020-05-09 02:59:15,None,,None,Colombia,281,71,60653,es
_1267376070866735104,_3255832605,Et ce n’est pas une fake. Je viens de vérifier et sans avoir rien demandé j’ai effectivement ça :… https://t.co/qREAS0cIty,2020-06-01 08:42:56,None,Paris,None,Paris 12e  France,68,61,875,fr
_1267404744106090496,_3317233336,"NON  #StopCovid n'est pas installé automatiquement sur votre téléphone.

Il y a 2 choses distinctes:
- API Notifica… https://t.co/HdRvTj5ss4",2020-06-01 10:36:52,None,,None,fs0c131y@protonmail.com,291,209,239859,fr
_1267302637197803520,_116914166,"Education Matters !!!

so far  approx 62 lakhs #COVID19 cases reported Worldwide and He claim to treated 1 crore in… https://t.co/nK84GLbBst",2020-06-01 03:51:08,None,,None,London,37,28,12262,en
_1267293397913612288,_791617578,"The first reaction that came to mind… please tell…. ???
1 crore covid19 patient in india ??
#coronavirus… https://t.co/kXh27htV5k",2020-06-01 03:14:25,None,New Delhi,None,New Delhi   INDIA ,2,1,737,en
_1268600715519426566,_996775661854445568,"Fake News Alert!!!

Kindly disregard all unconfirmed news not originating from the Ministry's Official Media Handle… https://t.co/MYfF1KWRYr",2020-06-04 17:49:14,None,,None,Abuja  Nigeria,936,490,88418,en
_1249319701655818241,_2525979446,1/3 🗓 En este domingo 12 de abril  el Departamento de Operaciones Aeroportuarias del Aeropuerto Internacional La Au… https://t.co/8aEfV7f9Om,2020-04-12 12:53:22,None,,None,Guatemala,5,2,11935,es
_1268627391351578626,_1581191659,"ℹ INFO VUELOS comerciales

En principio  si las disposiciones del @GuatemalaGob lo permiten  @Iberia tiene previsto… https://t.co/fZuiFoSIm5",2020-06-04 19:35:14,None,,None,Ciudad de Guatemala,22,11,5618,es
_1267908210859671554,_163221131,#DiplomaciaComercialGt | Embajadas de Guatemala en Argentina  Chile y Colombia junto a @InguatPrensa realizaron un… https://t.co/fw9DfBjwzu,2020-06-02 19:57:28,None,,None,Guatemala,18,7,47140,es
_1260570490541879297,_3837246202,En debate #ComisiónLegaldeCuentas le pedimos @Finagro y al @BancoAgrario que nos explique por que el 78% de los rec… https://t.co/UDpknroUj4,2020-05-13 13:59:59,None,,None,,3,2,1521,es
_1267348093609050112,_1206267637761744901,"No se si a Uds. les pasa los mismo (hilo1/2)

Google está instalando secretamente una aplicación de Covid-19 en los… https://t.co/XfCQHfSik2",2020-06-01 06:51:46,None,,None,,36,37,6214,es
_1222890168241225728,_222231985,🚨 COMUNICADO OFICIAL| Estado actual del paciente a las 9:30. 👇 https://t.co/ParrI2I4nN,2020-01-30 14:31:50,None,,None,Ecuador,71,76,456905,es
_1222027173843873792,_269809161,"#coronavirus

Derniers chiffres officiels 
- 4295 personnes infectées.
- 106 morts .

Malgré les 60 millions en qua… https://t.co/eOOqgwrlAt",2020-01-28 05:22:37,None,,None,Exilé politique,87,109,22008,fr
_1221791160521363456,_15438913,Revealed: First pictures of China's killer coronavirus https://t.co/0g3HkQC75h,2020-01-27 13:44:47,None,,None,,39,39,2607279,en
_1221367044756643842,_49654180,#coronavirus outbreak happens just before the Chinese Lunar holiday where millions off people travel across the cou… https://t.co/QvXcBAh4If,2020-01-26 09:39:30,None,,None,Antarctica,30,9,6905,en
_1221127720526139394,_1173647301975429121,"Official response to questions regarding the recent global epidemic simulation #event201
#coronavirus https://t.co/eqkyebYkUd",2020-01-25 17:48:30,None,,None,,7,6,4619,en
_1222471896723099648,_49616273,Among the confirmed 6 078 patients  132 have died  115 have been discharged from hospitals after recovery: official… https://t.co/Y2rKTiKvIX,2020-01-29 10:49:47,None,,None,Beijing  China,59,44,1884103,en
_1086016547578171393,_1501434991,oye cabrones ya basta de utilizar mis fotos para decir que voy poniendo bombas por ahí si algún día voy a colombia… https://t.co/32YSjJrGXh,2019-01-17 21:44:56,None,,None,Valhalla  NY,98475,20845,9438291,es
