,title,text,claimDate,reviewDate,claimant,publisher,url,label,poynter,poynter_title
5743,,"If the new coronavirus gets into your mouth, drinking water or other liquids will wash them down through the oesophagus. Once they’re in the stomach, the acid will kill the virus. If you don't drink enough water more regularly, the virus can enter your windpipes and into the lungs.",,2020-03-13T00:00:00Z,,Full Fact,https://fullfact.org/online/coronavirus-water-breath-test-bad-advice/,This is incorrect. Drinking water does not prevent an infection and there have been cases where the virus has survived in the stomach and affected people’s intestines.,0,holding your breath can test for covid19
5744,,"To test for the new coronavirus, take a deep breath and hold for more than 10 seconds. If you complete it successfully without coughing, discomfort, stuffiness or tightness it proves there is no fibrosis in the lungs, basically indicating no infection.",,2020-03-13T00:00:00Z,,Full Fact,https://fullfact.org/online/coronavirus-water-breath-test-bad-advice/,There is no evidence to suggest this test can show if you have the new coronavirus.,0,holding your breath can test for covid19
5745,Fact Check: Holding breath for 10 seconds is not a coronavirus test,Hold your breath for 10 seconds to check if you have coronavirus or not,2020-03-17T00:00:00Z,2020-03-23T00:00:00Z,Social media users,India Today,https://www.indiatoday.in/fact-check/story/fact-check-coronavirus-hold-breath-1658725-2020-03-23,False,0,holding your breath can test for covid19
5746,,Test for Covid-19 by holding your breath,2020-09-01T00:00:00Z,2020-09-07T17:45:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/experts-dismiss-claim-holding-your-breath-helps-test-covid-19,False,0,holding your breath can test for covid19
5747,Don't hold your breath. This isn't a credible way to test for coronavirus,You can monitor yourself for COVID-19 with a breath test.,2020-03-10T00:00:00Z,,Viral image,PolitiFact,https://www.politifact.com/factchecks/2020/mar/13/viral-image/dont-hold-your-breath-isnt-credible-way-test-coron/,False,0,holding your breath can test for covid19
5748,,Holding your breath is a test for novel coronavirus and drinking water every 15 minutes can prevent the illness,2020-02-27T00:00:00Z,2020-03-11T11:50:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/world-health-organization-refutes-viral-claims-holding-your-breath-can-test-covid-19,False,1,holding your breath can test for covid19
5749,Fact Check: Is holding my breath for 10 seconds to 1 minute a self ...,Hold your breath for 10 seconds or 1 minute to check if you have COVID-19,,2020-07-20T08:08:52Z,Randy Fudgebrownie,THIP Media,https://www.thip.media/health-news-fact-check/fact-check-is-holding-my-breath-for-10-seconds-to-1-minute-a-self-test-for-covid-19/4703/,False,0,holding your breath can test for covid19
5750,Fact Check: Viral video Suggesting Self-Check for COVID-19 By ...,Viral video Suggesting Self-Check for COVID-19 By Holding Your Breath,2020-08-10T13:46:41Z,2020-08-10T13:46:41Z,Whatsapp User,,https://www.vishvasnews.com/english/viral/fact-check-viral-video-suggesting-self-check-for-covid-19-by-holding-your-breath-is-fake/,False,0,holding your breath can test for covid19
5751,FALSE: Holding your breath is not a proven self-check test for ...,Holding breath as self check test for Covid-19,,2020-03-23T00:00:00Z,,PesaCheck,https://pesacheck.org/false-holding-your-breath-is-not-a-proven-self-check-test-for-covid-19-e51a6e58353a,FALSE,0,holding your breath can test for covid19
5752,Analysis | How false hope spread about hydroxychloroquine to treat ...,"“Hydroxychloroquine — I don’t know, it’s looking like it’s having some good results. That would be a phenomenal thing.”",2020-04-03T00:00:00Z,,Donald Trump,The Washington Post,https://www.washingtonpost.com/politics/2020/04/13/how-false-hope-spread-about-hydroxychloroquine-its-consequences/,Four Pinocchios,0,chloroquine cures covid19
5753,No New Revelation on Hydroxychloroquine and COVID-19,"""Another study has confirmed hydroxychloroquine to be effective in the treatment of COVID-19.""",2021-06-08T00:00:00Z,,One America News Network,FactCheck.org,https://www.factcheck.org/2021/07/scicheck-no-new-revelation-on-hydroxychloroquine-and-covid-19/,Disputed by Experts,0,chloroquine cures covid19
5754,"In Viral Video, Doctor Falsely Touts Hydroxychloroquine as COVID ...","A viral video claims of COVID-19, ""Nobody needs to get sick. This virus has a cure. It is called hydroxychloroquine, zinc and Zithromax.""",2020-07-28T00:00:00Z,,Viral video,FactCheck.org,https://www.factcheck.org/2020/07/in-viral-video-doctor-falsely-touts-hydroxychloroquine-as-covid-19-cure/,False,0,chloroquine cures covid19
5755,,"A majority of 6,200 doctors said hydroxychloroquine is the most effective coronavirus treatment.",2020-04-03T00:00:00Z,2020-04-08T00:00:00Z,MailOnline,Full Fact,https://fullfact.org/health/covid-19-hydroxychloroquine-chloroquine-treatment/,"The poll the data comes from is not representative of all doctors. 37%, not a majority, of those involved in Covid-19 treatment worldwide said hydroxychloroquine was among the most effective treatments.",0,chloroquine cures covid19
5756,,Hydroxychloroquine and chloroquine are cures for the new coronavirus.,,2020-03-27T00:00:00Z,,Full Fact,https://fullfact.org/online/chloroquine-coronavirus/,"There aren’t yet peer-reviewed clinical studies to prove either drug is effective against the symptoms of, or can protect against, the new coronavirus. You should not take either unless you’re specifically prescribed them by a doctor.",0,chloroquine cures covid19
5757,2005 chloroquine study had nothing to do with COVID-19 and the ...,Says the NIH “15 years ago published a study on chloroquine. It is effective against COVID-(1).”,2020-07-27T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/jul/29/facebook-posts/2005-chloroquine-study-had-nothing-do-covid-19-and/,False,0,chloroquine cures covid19
5758,"A 100% COVID-19 cure? No, chloroquine effectiveness only anecdotal","""Huge! Results From Breaking Chloroquine Study Show 100% Cure Rate For Patients Infected With The Coronavirus.""",2020-03-19T00:00:00Z,,Facebook post,PolitiFact,https://www.politifact.com/factchecks/2020/mar/23/facebook-posts/100-covid-19-cure-no-chloroquine-effectiveness-onl/,False,0,chloroquine cures covid19
5759,"Uganda's Low COVID-19 Cases Due to Restrictions, Not ...","“Hydroxychloroquine is why Uganda, with a population of 43M, has only 15 COVID-19 deaths.”",2020-08-19T00:00:00Z,,Social media posts,FactCheck.org,https://www.factcheck.org/2020/10/ugandas-low-covid-19-cases-due-to-restrictions-not-hydroxychloroquine/,False,0,chloroquine cures covid19
5760,Blog posts inaccurately claim that a 2005 NIH study demonstrated ...,the NIH researched chloroquine and concluded that it was effective at stopping the SARS coronavirus in its tracks,2020-04-17T00:00:00Z,2020-04-17T00:00:00Z,Bryan Fischer,Health Feedback,https://healthfeedback.org/claimreview/blog-posts-inaccurately-claim-that-a-2005-nih-study-demonstrated-the-effectiveness-of-chloroquine-treatment-against-coronavirus-infection-such-as-covid-19/,Incorrect,0,chloroquine cures covid19
5761,Don't fall for this video: Hydroxychloroquine is not a COVID-19 cure,"“This virus has a cure. It is called hydroxychloroquine, zinc, and Zithromax. I know you people want to talk about a mask. Hello? You don’t need (a) mask. There is a cure.”",2020-07-27T00:00:00Z,,Stella Immanuel,PolitiFact,https://www.politifact.com/factchecks/2020/jul/28/stella-immanuel/dont-fall-video-hydroxychloroquine-not-covid-19-cu/,False,0,chloroquine cures covid19
5762,"No, Clorox and Lysol Didn't Already 'Know' About New Coronavirus","""[T]he label of the popular Lysol already show that the product Kill the Coronavirus, so that means that this Virus is nothing new.”",2020-01-29T00:00:00Z,,Social media posts,FactCheck.org,https://www.factcheck.org/2020/01/no-clorox-and-lysol-didnt-already-know-about-new-coronavirus/,False,0,lysol products can kill the novel coronavirus
5763,"No, a Lysol label doesn't prove the coronavirus isn't new",The coronavirus isn’t new because “Lysol has it listed as one of the viruses that it kills.”,2020-01-31T00:00:00Z,,Viral image,PolitiFact,https://www.politifact.com/factchecks/2020/feb/05/viral-image/no-lysol-label-doesnt-prove-coronavirus-isnt-new/,False,0,lysol products can kill the novel coronavirus
5764,Coronavirus can’t be killed by Dettol and Lysol,Dettol and Lysol can kill coronavirus.,2020-01-20T00:00:00Z,2020-02-10T00:00:00Z,Viral Social Media Posts,Health Analytics Asia,https://www.ha-asia.com/coronavirus-cant-be-killed-by-dettol-and-lysol/,These disinfectants have an effect on minor viruses like the common cold and some serious ones like MERS and SARS. The mention of Coronavirus on the labels of these products does not refer to the new strain but the general term used for this family of viruses.,0,lysol products can kill the novel coronavirus
5765,,Lysol label is evidence that novel coronavirus is not new,2020-01-31T00:00:00Z,2020-02-08T12:29:00Z,Multiple sources,AFP Fact Check,https://factcheck.afp.com/lysol-product-labels-are-not-evidence-novel-coronavirus-conspiracy,Misleading,0,lysol products can kill the novel coronavirus
5766,Clorox bottles don't prove the coronavirus was 'developed' before ...,"Says a ""Clorox bottle claimed it could kill (the 2019 coronavirus)... before it was developed.""",2020-01-28T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/jan/30/facebook-posts/clorox-bottles-dont-prove-coronavirus-was-develope/,False,0,lysol products can kill the novel coronavirus
5767,Drinking water does not prevent coronavirus infection,"If the coronavirus gets in your mouth, ""drinking water or other liquids will WASH them down through your esophagus and into the stomach. Once there in tummy ... your stomach ACID will kill all the virus.""",2020-03-06T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/11/facebook-posts/drinking-water-does-not-prevent-coronavirus-infect/,False,0,drinking water every 10 minutes can send the virus into sthe omach and kill it
5768,Cattle Vaccine Not Related to 2019 Novel Coronavirus,"A bovine coronavirus vaccine, for cattle, is proof that the novel coronavirus isn't ""new"" and is evidence of ""how much the media controls people.""",2020-03-01T00:00:00Z,,Social media posts,FactCheck.org,https://www.factcheck.org/2020/03/cattle-vaccine-not-related-to-2019-novel-coronavirus/,False,0,america has been vaccinating cattle for coronavirus for years yet the news tells you its new and going to kill you all so go buy a mask
5769,Bovine coronavirus vaccine won't help humans,"”America has been vaccinating cattle for coronavirus for years, yet the news tells you it’s new and gunna kill you all so go buy mask.”",2020-02-27T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/02/facebook-posts/bovine-coronavirus-vaccine-wont-help-humans/,False,1,america has been vaccinating cattle for coronavirus for years yet the news tells you its new and going to kill you all so go buy a mask
5770,"Coronavirus testing is free, but there could be other costs","“The blood test for coronavirus costs $3,200.”",2020-02-27T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/04/facebook-posts/coronavirus-testing-free-there-could-be-other-cost/,Mostly False,1,the blood test for coronavirus costs 3200
5771,False claim embellishes US travel restrictions due to coronavirus,Starting in March if you travel outside of the United States you won’t be allowed back in the country “due to high risk of the coronavirus.”,2020-02-27T00:00:00Z,,Facebook posts,PolitiFact,https://www.politifact.com/factchecks/2020/mar/06/facebook-posts/false-claim-embellishes-us-travel-restrictions-due/,False,1,starting in march if you travel outside of the united states you wont be allowed back in the country due to high risk of the coronavirus
5772,Viral Social Media Posts Offer False Coronavirus Tips,"""Take a few sips of water every 15 minutes at least ... drinking water or other liquids will wash"" the coronavirus ""down through your throat and into the stomach. Once there, your stomach acid will kill all the virus.""",2020-03-12T00:00:00Z,,Social media posts,FactCheck.org,https://www.factcheck.org/2020/03/viral-social-media-posts-offer-false-coronavirus-tips/,False,0,keeping your throat moist will wash the coronavirus down to your stomach where the virus will die
5773,COVID-19 drinking water advice dry on evidence,"A Facebook post from March 10, 2020 claims that drinking water regularly will kill COVID-19.",2020-03-10T00:00:00Z,2020-03-18T00:00:00Z,A Facebook user,Australian Associated Press,https://www.aap.com.au/covid-19-drinking-water-advice-dry-on-evidence/,False - The primary claims of the content are factually inaccurate.,0,keeping your throat moist will wash the coronavirus down to your stomach where the virus will die
5774,,"A book published in 1981 said that in 2020 a severe pneumonia-like illness would spread across the world, and calling it “Wuhan-400”.",,2020-02-27T00:00:00Z,,Full Fact,https://fullfact.org/online/book-didnt-predict-coronavirus/,"These lines are from two different books: one is from a book of predictions by a psychic published in 2008 that predicted a pneumonia-like illness, and “Wuhan-400” is a fictional disease from a sci-fi book published in 1981 that bears little similarity to the new Wuhan coronavirus.",0,a book published in 1981 said that in 2020 a severe pneumonialike illness would spread across the world and calling it wuhan400
